,job_url,linkedin_job_url_cleaned,company_name,company_url,linkedin_company_url_cleaned,job_title,job_location,posted_date,normalized_company_name
10,https://www.linkedin.com/jobs/view/data-scientist-intern-machine-learning-at-tencent-3489173659?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=YH4KXCKiPcbyupxNmOdAbg%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-intern-machine-learning-at-tencent-3489173659,Tencent,https://cn.linkedin.com/company/tencentglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,https://cn.linkedin.com/company/tencentglobal,Data Scientist Intern-Machine Learning,"Palo Alto, CA",2023-02-23,Tencentglobal
11,https://www.linkedin.com/jobs/view/data-scientist-at-stryd-3487730795?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=HfimZJYGKjiMH%2FF0htZz5Q%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-stryd-3487730795,Stryd,https://www.linkedin.com/company/stryd?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/stryd,Data Scientist,"Boulder, CO",2023-02-21,Stryd
12,https://www.linkedin.com/jobs/view/data-scientist-at-lti-larsen-toubro-infotech-3497740104?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=GPyLSG%2FuR%2FWlbAafw34c3g%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-lti-larsen-toubro-infotech-3497740104,LTI - Larsen & Toubro Infotech,https://in.linkedin.com/company/l&t-infotech?trk=public_jobs_jserp-result_job-search-card-subtitle,https://in.linkedin.com/company/l&t-infotech,Data Scientist,"Atlanta, GA",2023-02-24,L&t infotech
13,https://www.linkedin.com/jobs/view/data-scientist-mostly-remote-at-vsv-wins-inc-3508061429?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=6v4Fb0zV7%2Fau0NrpozyGPQ%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-mostly-remote-at-vsv-wins-inc-3508061429,"VSV WINS, INC",https://www.linkedin.com/company/vsv-wins-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/vsv-wins-inc,Data Scientist (Mostly remote),"Richmond, VA",2023-03-06,Vsv wins inc
14,https://www.linkedin.com/jobs/view/data-scientist-at-tech-mahindra-formerly-mahindra-satyam-3491963144?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=xbvkbPZinw%2BuCOQzvOOj5g%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-tech-mahindra-formerly-mahindra-satyam-3491963144,Tech Mahindra (formerly Mahindra Satyam),https://in.linkedin.com/company/mahindra-satyam?trk=public_jobs_jserp-result_job-search-card-subtitle,https://in.linkedin.com/company/mahindra-satyam,Data Scientist,"Sunnyvale, CA",2023-02-24,Mahindra satyam
15,https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-peloton-interactive-3481532054?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=pSdhCBI4%2BzlvkFJylbDlTg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-peloton-interactive-3481532054,Peloton Interactive,https://www.linkedin.com/company/peloton-interactive-?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/peloton-interactive-,"Data Scientist, Product Analytics","New York, NY",2023-02-13,Peloton interactive 
16,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-modis-3495626681?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=7uxTfADrZWHr3Q2dMXdZeg%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-modis-3495626681,Modis,https://ch.linkedin.com/company/modis?trk=public_jobs_jserp-result_job-search-card-subtitle,https://ch.linkedin.com/company/modis,Machine Learning Engineer,Detroit Metropolitan Area,2023-02-27,Modis
17,https://www.linkedin.com/jobs/view/data-scientist-at-interex-group-3479875781?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=Gco2%2F7qb%2BfGQEVhZMsZ2Ag%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-interex-group-3479875781,InterEx Group,https://uk.linkedin.com/company/interex-group?trk=public_jobs_jserp-result_job-search-card-subtitle,https://uk.linkedin.com/company/interex-group,Data Scientist,"New Jersey, United States",2023-02-13,Interex group
18,https://www.linkedin.com/jobs/view/data-scientist-at-brahma-consulting-group-3478686565?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=WfBkDQPLhvcpJlo%2BKfxlQQ%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-brahma-consulting-group-3478686565,Brahma Consulting Group,https://www.linkedin.com/company/brahma-consulting-group?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/brahma-consulting-group,Data Scientist,Greater Sacramento,2023-02-15,Brahma consulting group
19,https://www.linkedin.com/jobs/view/data-scientist-jr-at-altamira-technologies-corporation-3467894846?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=yP4F5W6%2Bbo8U%2FUe%2BdFEE9A%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-jr-at-altamira-technologies-corporation-3467894846,Altamira Technologies Corporation,https://www.linkedin.com/company/altamira-corporation?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/altamira-corporation,"Data Scientist, Jr.","Hurlburt Field, FL",2023-02-08,Altamira corporation
20,https://www.linkedin.com/jobs/view/data-scientist-at-cadent-3477343484?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=9bkOwyncPuzQo19KGdKRiA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-cadent-3477343484,Cadent,https://www.linkedin.com/company/cadenttv?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/cadenttv,Data Scientist,"Philadelphia, PA",2023-02-09,Cadenttv
21,https://www.linkedin.com/jobs/view/data-scientist-at-the-lab-consulting-3515085818?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=MxQWvmuH3LzMF94pkmNm2Q%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-the-lab-consulting-3515085818,The Lab Consulting,https://www.linkedin.com/company/the-lab-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/the-lab-consulting,Data Scientist,Greater Houston,2023-03-06,The lab consulting
22,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-trace-3473338571?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=BzB7fSi14glbDkSmfZ3Mvg%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-trace-3473338571,Trace,https://uk.linkedin.com/company/consult-trace?trk=public_jobs_jserp-result_job-search-card-subtitle,https://uk.linkedin.com/company/consult-trace,Machine Learning Engineer,United States,2023-02-08,Consult trace
23,https://www.linkedin.com/jobs/view/data-scientist-at-cerberus-capital-management-3480666936?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=RNWd3XSAR%2Be%2FVlaaXhPxog%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-cerberus-capital-management-3480666936,Cerberus Capital Management,https://www.linkedin.com/company/cerberus-capital-management?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/cerberus-capital-management,Data Scientist,"New York, NY",2023-02-17,Cerberus capital management
24,https://www.linkedin.com/jobs/view/jr-data-scientist-at-sri-international-3488387851?refId=X9fSEFmHuEiKT1cjZlxvtw%3D%3D&trackingId=q0DLeydosXWdfcA6EBdOuw%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/jr-data-scientist-at-sri-international-3488387851,SRI International,https://www.linkedin.com/company/sri-international?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/sri-international,Jr. Data Scientist,"Arlington, VA",2023-02-18,Sri international
