,job_url,linkedin_job_url_cleaned,company_name,company_url,linkedin_company_url_cleaned,job_title,job_location,posted_date,normalized_company_name
0,https://www.linkedin.com/jobs/view/jr-data-scientist-at-sri-international-3488387851?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=2%2BXa84XyVqebt1QtZyjqAA%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/jr-data-scientist-at-sri-international-3488387851,SRI International,https://www.linkedin.com/company/sri-international?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/sri-international,Jr. Data Scientist,"Arlington, VA",2023-02-18,Sri international
1,https://www.linkedin.com/jobs/view/data-scientist-at-slb-3478646349?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=75wTVdZcl%2BTNeIktTFzgiw%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-slb-3478646349,SLB,https://www.linkedin.com/company/slbglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/slbglobal,Data Scientist,"Sugar Land, TX",2023-02-15,Slbglobal
2,https://www.linkedin.com/jobs/view/data-scientist-at-tms-3482039211?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=Qm%2FqksiId8T254hNIkuAig%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-tms-3482039211,tms,https://www.linkedin.com/company/tms-worldwide?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/tms-worldwide,Data Scientist,Greater Chicago Area,2023-02-14,Tms worldwide
3,https://www.linkedin.com/jobs/view/data-scientist-at-unilever-3484736484?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=HGStP2aR2KtLRPUMKvExoA%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-unilever-3484736484,Unilever,https://uk.linkedin.com/company/unilever?trk=public_jobs_jserp-result_job-search-card-subtitle,https://uk.linkedin.com/company/unilever,Data Scientist,"Trumbull, CT",2023-02-17,Unilever
4,https://www.linkedin.com/jobs/view/data-scientist-at-cercacor-laboratories-inc-3485598972?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=%2FysrfCyD9j5MHRumeJaHXg%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-cercacor-laboratories-inc-3485598972,"Cercacor Laboratories, Inc.",https://www.linkedin.com/company/cercacor-laboratories-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/cercacor-laboratories-inc-,Data Scientist,"Irvine, CA",2023-02-20,Cercacor laboratories inc 
5,https://www.linkedin.com/jobs/view/machine-learning-engineer-recall-team-remote-at-constructor-3493876427?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=xemqDBSZyoRg33s6SAuEQw%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-recall-team-remote-at-constructor-3493876427,Constructor,https://www.linkedin.com/company/constructor-io?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/constructor-io,Machine Learning Engineer: Recall Team (Remote),"San Francisco, CA",2023-02-21,Constructor io
6,https://www.linkedin.com/jobs/view/data-scientist-at-idr-inc-3514315400?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=CHuEfP9wYSflVF5qB%2Fp6JA%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-idr-inc-3514315400,"IDR, Inc.",https://www.linkedin.com/company/idrinc?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/idrinc,Data Scientist,"Atlanta, GA",2023-03-06,Idrinc
7,https://www.linkedin.com/jobs/view/hybrid-data-scientist-at-stellar-professionals-3508054586?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=kaYxqUbzKdMcWDs9KiOeog%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/hybrid-data-scientist-at-stellar-professionals-3508054586,Stellar Professionals,https://www.linkedin.com/company/stellar-professionals?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/stellar-professionals,Hybrid: Data Scientist,"Richmond, VA",2023-03-06,Stellar professionals
8,https://www.linkedin.com/jobs/view/data-scientist-at-storm2-3491905657?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=eJBWUq%2FCDiv4XCI%2BAI9v8g%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-storm2-3491905657,Storm2,https://uk.linkedin.com/company/storm2?trk=public_jobs_jserp-result_job-search-card-subtitle,https://uk.linkedin.com/company/storm2,Data Scientist,United States,2023-03-06,Storm2
9,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-digital-harbor-foundation-3485166571?refId=9TtYabCpO7sfPvM40HnpGA%3D%3D&trackingId=H6qsHWBNS7N8H8CkA0SICQ%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-digital-harbor-foundation-3485166571,Digital Harbor Foundation,https://www.linkedin.com/company/digital-harbor-foundation?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/digital-harbor-foundation,Machine Learning Engineer,"Baltimore, MD",2023-02-09,Digital harbor foundation
