,job_url,linkedin_job_url_cleaned,company_name,company_url,linkedin_company_url_cleaned,job_title,job_location,posted_date,normalized_company_name
0,https://www.linkedin.com/jobs/view/data-scientist-at-opensignal-3494436131?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=KKUlUwzPelZXvsw9IGk9gg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-opensignal-3494436131,Opensignal,https://uk.linkedin.com/company/opensignal?trk=public_jobs_jserp-result_job-search-card-subtitle,https://uk.linkedin.com/company/opensignal,Data Scientist,"Boston, MA",2023-02-23,Opensignal
1,https://www.linkedin.com/jobs/view/machine-learning-engineer-remote-at-caption-health-3491975082?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=f5d6VGgc5pYDbzChpmU0Vg%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-remote-at-caption-health-3491975082,Caption Health,https://www.linkedin.com/company/caption-health?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/caption-health,Machine Learning Engineer - REMOTE,United States,2023-02-24,Caption health
2,https://www.linkedin.com/jobs/view/data-scientist-100%25-remote-at-motion-recruitment-3475833098?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=reUZq0yRvLSJs3QUpsU8DQ%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-100%25-remote-at-motion-recruitment-3475833098,Motion Recruitment,https://www.linkedin.com/company/motion-recruitment-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/motion-recruitment-partners,Data Scientist / 100% Remote,"Irvine, CA",2023-02-23,Motion recruitment partners
3,https://www.linkedin.com/jobs/view/data-scientist-at-fig-tech-3499105596?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=3H4a3f%2FmqnTTLr5qE9h%2Bpg%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-fig-tech-3499105596,Fig Tech,https://www.linkedin.com/company/fig-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/fig-tech,Data Scientist,"New York, NY",2023-02-24,Fig tech
4,https://www.linkedin.com/jobs/view/junior-data-scientist-at-cgi-technologies-corporation-3515750355?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=WDu94uXUdhA3JCqCDOedrw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/junior-data-scientist-at-cgi-technologies-corporation-3515750355,Cgi Technologies Corporation,https://www.linkedin.com/company/cgi-technologies-corporation?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/cgi-technologies-corporation,Junior Data Scientist,"Fort Myer Heights, VA",2023-02-12,Cgi technologies corporation
5,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-brooksource-3492429597?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=jR%2BSB8TdFXVQLKKWn2iPTA%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-brooksource-3492429597,Brooksource,https://www.linkedin.com/company/brooksource?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/brooksource,Machine Learning Engineer,"Marietta, GA",2023-02-20,Brooksource
6,https://www.linkedin.com/jobs/view/data-scientist-at-munich-re-3515737417?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=kvS9bXjZGi%2BvTy%2FlXOShHw%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-munich-re-3515737417,Munich Re,https://de.linkedin.com/company/munich-re?trk=public_jobs_jserp-result_job-search-card-subtitle,https://de.linkedin.com/company/munich-re,Data Scientist,"Hartford, CT",2023-03-09,Munich re
7,https://www.linkedin.com/jobs/view/data-scientist-full-time-role-only-at-ksp-united-corporation-3494522898?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=Not5ffIvusnCFxeSnnYxsg%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-full-time-role-only-at-ksp-united-corporation-3494522898,KSP United Corporation,https://www.linkedin.com/company/kspuc?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/kspuc,Data Scientist (Full Time Role Only),United States,2023-02-23,Kspuc
8,https://www.linkedin.com/jobs/view/data-scientist-fully-remote-at-motion-recruitment-3483566140?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=KA09itqFzxdFtU8k7fGelg%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-fully-remote-at-motion-recruitment-3483566140,Motion Recruitment,https://www.linkedin.com/company/motion-recruitment-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/motion-recruitment-partners,Data Scientist - Fully Remote,"Northridge, CA",2023-02-27,Motion recruitment partners
9,https://www.linkedin.com/jobs/view/data-scientist-at-university-of-pennsylvania-3518540805?refId=ShWgzI%2FJ4EYENZMKcVNHEA%3D%3D&trackingId=0LKjNgyWnSto6AADd5o7Cw%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-university-of-pennsylvania-3518540805,University of Pennsylvania,https://www.linkedin.com/company/university-of-pennsylvania?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/university-of-pennsylvania,Data Scientist,"Philadelphia, PA",2023-02-12,University of pennsylvania
