,job_url,linkedin_job_url_cleaned,company_name,company_url,linkedin_company_url_cleaned,job_title,job_location,posted_date,normalized_company_name
0,https://www.linkedin.com/jobs/view/data-scientist-i-product-analytics-at-oscar-health-3496008762?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=8sOLVHeNdHxEeaqDckHGww%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-i-product-analytics-at-oscar-health-3496008762,Oscar Health,https://www.linkedin.com/company/oscar-health?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/oscar-health,"Data Scientist I, Product Analytics","New York, NY",2023-02-22,Oscar health
1,https://www.linkedin.com/jobs/view/data-scientist-i-product-analytics-at-oscar-health-3496012491?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=jsme%2BMmqe59oFEEr9qNGwA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-i-product-analytics-at-oscar-health-3496012491,Oscar Health,https://www.linkedin.com/company/oscar-health?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/oscar-health,"Data Scientist I, Product Analytics",United States,2023-02-22,Oscar health
2,https://www.linkedin.com/jobs/view/data-scientist-at-tesla-3477765885?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=Cz9DqRreSp8bxUPqJHW60A%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-tesla-3477765885,Tesla,https://www.linkedin.com/company/tesla-motors?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/tesla-motors,Data Scientist,"Fremont, CA",2023-03-04,Tesla motors
3,https://www.linkedin.com/jobs/view/data-scientist-i-at-averity-3485469837?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=OJnakIKE41OqzmWd43HcGQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-i-at-averity-3485469837,Averity,https://www.linkedin.com/company/averity?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/averity,Data Scientist I,"New York, United States",2023-02-17,Averity
4,https://www.linkedin.com/jobs/view/data-scientist-python-onsite-at-grindstone-3496108766?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=LD6blXx214Ag%2BkIOx7mNNw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-python-onsite-at-grindstone-3496108766,Grindstone,https://www.linkedin.com/company/grindstonesecurity?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/grindstonesecurity,Data Scientist (Python) - Onsite,"Columbia, MD",2023-02-22,Grindstonesecurity
5,https://www.linkedin.com/jobs/view/data-scientist-at-smith-hanley-associates-3485092940?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=bLe0SElm1oSXbkRevfSf2w%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-smith-hanley-associates-3485092940,Smith Hanley Associates,https://www.linkedin.com/company/smith-hanley-associates?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/smith-hanley-associates,Data Scientist,San Francisco Bay Area,2023-02-15,Smith hanley associates
6,https://www.linkedin.com/jobs/view/data-scientist-at-lexicon-solutions-3475904812?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=bTrA48kBceLVopT9HBtUyw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-lexicon-solutions-3475904812,Lexicon Solutions,https://www.linkedin.com/company/lexicon-staffing-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/lexicon-staffing-inc-,Data Scientist,United States,2023-02-13,Lexicon staffing inc 
7,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-thena-3497900936?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=LMjvH%2BmA%2BZHC4oLadQXOQw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-thena-3497900936,Thena,https://www.linkedin.com/company/thena-platform?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/thena-platform,Machine Learning Engineer,"Palo Alto, CA",2023-02-24,Thena platform
8,https://www.linkedin.com/jobs/view/data-scientist-at-focuskpi-inc-3515091467?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=11l0%2B3e1pdBKDK6cn1NftQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-focuskpi-inc-3515091467,"FocusKPI, Inc.",https://www.linkedin.com/company/focuskpi?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/focuskpi,Data Scientist,"San Francisco, CA",2023-03-06,Focuskpi
9,https://www.linkedin.com/jobs/view/data-scientist-at-agility-partners-3482943863?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=WGpxqVsXXpZWqZUqpFlTng%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-agility-partners-3482943863,Agility Partners,https://www.linkedin.com/company/agilitypartners?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/agilitypartners,Data Scientist,"Redmond, WA",2023-02-14,Agilitypartners
10,https://www.linkedin.com/jobs/view/data-scientist-at-walmart-3490046606?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=hvI7wlznnxrOKTmQnKnV9g%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-walmart-3490046606,Walmart,https://www.linkedin.com/company/walmart?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/walmart,Data Scientist,"Hoboken, NJ",2023-02-19,Walmart
11,https://www.linkedin.com/jobs/view/data-scientist-at-kteam-3495660861?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=%2FRX6zk5b40%2B1UbJr4p5D2Q%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-kteam-3495660861,KTeam,https://www.linkedin.com/company/kteam-co?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/kteam-co,Data Scientist,"Miami, FL",2023-02-27,Kteam co
12,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-apple-3492155004?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=0%2FlL5TZnmWxkL9CPcP8zHg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-apple-3492155004,Apple,https://www.linkedin.com/company/apple?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/apple,Machine Learning Engineer,"Austin, TX",2023-02-25,Apple
13,https://www.linkedin.com/jobs/view/data-scientist-feed-senior-at-nextdoor-3494588423?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=H4FMvg8Hxn73Dw19HlzMZQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-feed-senior-at-nextdoor-3494588423,Nextdoor,https://www.linkedin.com/company/nextdoor-com?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/nextdoor-com,Data Scientist - Feed (Senior),"San Francisco, CA",2023-02-24,Nextdoor com
14,https://www.linkedin.com/jobs/view/data-scientist-at-cypress-hcm-3491965085?refId=Mg5mjNMPCrWs4GqlIDYHbA%3D%3D&trackingId=bdstrsV1lBhcL7Tj78qLXw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-cypress-hcm-3491965085,Cypress HCM,https://www.linkedin.com/company/cypress-hcm?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/cypress-hcm,Data Scientist,San Francisco Bay Area,2023-02-24,Cypress hcm
